Event #,GOES Flare Start Time,GOES Flare Peak Time,GOES Flare Time to Peak In Sec,Flare Class Converted,17.1 Depth [%],17.7 Depth [%],18.0 Depth [%],19.5 Depth [%],20.2 Depth [%],21.1 Depth [%],28.4 Depth [%],Quad Depth [%],17.1 Pre-Flare Irradiance [W/m2],17.7 Pre-Flare Irradiance [W/m2],18.0 Pre-Flare Irradiance [W/m2],19.5 Pre-Flare Irradiance [W/m2],20.2 Pre-Flare Irradiance [W/m2],21.1 Pre-Flare Irradiance [W/m2],28.4 Pre-Flare Irradiance [W/m2],Quad Pre-Flare Irradiance [W/m2],17.1 Duration [s],17.7 Duration [s],18.0 Duration [s],21.1 Duration [s],19.5 Duration [s],20.2 Duration [s],28.4 Duration [s],Jedi Intensity 17.1,Jedi Intensity 17.7,Jedi Intensity 18.0,Jedi Intensity 19.5,Jedi Intensity 20.2,Jedi Intensity 21.1,Jedi Intensity 28.4,Jedi Intensity Quad,Has DEMON Dimming,Intensity,Max Drop,Demon Event #,Fraction of dimming on disk,Fractional size of off-limb dimming contribution,Off-Limb Percent,Is Off-Limb
3193.0,2013-04-25 08:26:00.000,2013-04-25 08:32:00.000,360.0,230,,,,,,,,0.0,,,,,,,5.8405037028326966e-05,5.8405037028326966e-05,,,,,,,,,,,,,,,,True,-410.0,167.0,6981.0,0.012384299999999999,0.0332646,72.87054014445036,False
3209.0,2013-04-26 20:59:00.000,2013-04-26 21:17:00.000,1080.0,270,,,,,,,,0.0,,,,,,,5.8405037028326966e-05,5.8405037028326966e-05,,,,,,,,,,,,,,,,True,-118.0,47.0,6999.0,1.62e-05,0.022798,99.92899159295526,True
3218.0,2013-04-27 15:08:00.000,2013-04-27 15:13:00.000,300.0,190,,,,,,,,0.0,,,,,,,5.8405037028326966e-05,5.8405037028326966e-05,,,,,,,,,,,,,,,,True,-47.0,92.0,7012.0,0.00019408200000000002,0.00459328,95.94595102689122,True
3227.0,2013-04-28 20:10:00.000,2013-04-28 20:17:00.000,420.0,440,,,,,,,,0.0,6.040365163547299e-05,4.4482620675504826e-05,,,,3.737481529242359e-05,8.115405216813087e-05,0.00011666259758170533,,,,,,,,,,,,,,,,True,-158.0,58.0,7024.0,0.0164112,0.00685419,29.460885891016652,False
3232.0,2013-04-29 01:55:00.000,2013-04-29 02:01:00.000,360.0,120,,,,,,,,0.0,6.040365163547299e-05,4.4482620675504826e-05,,,,3.737481529242359e-05,8.115405216813087e-05,0.00011666259758170533,,,,,,,,,,,,,,,,True,-227.0,642.0,7032.0,0.00131208,0.00176564,57.36844157363243,False
3233.0,2013-04-29 02:24:00.000,2013-04-29 02:46:00.000,1320.0,300,,,,,,,,0.0,6.040365163547299e-05,4.4482620675504826e-05,,,,3.737481529242359e-05,8.115405216813087e-05,0.00011666259758170533,,,,,,,,,,,,,,,,True,-35.0,112.0,7033.0,0.00199268,8.1e-06,0.40484211157648514,False
3234.0,2013-04-29 03:10:00.000,2013-04-29 03:17:00.000,420.0,300,,,,,,,,0.0,6.040365163547299e-05,4.4482620675504826e-05,,,,3.737481529242359e-05,8.115405216813087e-05,0.00011666259758170533,,,,,,,,,,,,,,,,True,-35.0,112.0,7033.0,0.00199268,8.1e-06,0.40484211157648514,False
3238.0,2013-04-29 05:51:00.000,2013-04-29 05:55:00.000,240.0,300,,,,,,,,0.0,6.040365163547299e-05,4.4482620675504826e-05,,,,3.737481529242359e-05,8.115405216813087e-05,0.00011666259758170533,,,,,,,,,,,,,,,,True,-42.0,37.0,7036.0,0.00325707,8.1e-06,0.24807284153658157,False
3241.0,2013-04-29 19:26:00.000,2013-04-29 19:32:00.000,360.0,400,,,,,,,,0.0,,,,,,3.936543119683241e-05,8.696548078053941e-05,9.546010695941482e-05,,,,,,,,,,,,,,,,True,-75.0,83.0,7045.0,0.0140061,0.000137632,0.9730953612526029,False
3250.0,2013-04-30 20:43:00.000,2013-04-30 20:48:00.000,300.0,260,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-61.0,69.0,7055.0,0.013118200000000002,8.1e-06,0.06170817366660825,False
3251.0,2013-05-01 00:59:00.000,2013-05-01 01:04:00.000,300.0,140,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-2.0,10.0,7062.0,0.000178331,8.11e-06,4.34990157744273,False
3252.0,2013-05-01 01:20:00.000,2013-05-01 01:26:00.000,360.0,960,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-2.0,10.0,7062.0,0.000178331,8.11e-06,4.34990157744273,False
3253.0,2013-05-01 01:47:00.000,2013-05-01 01:55:00.000,480.0,410,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-105.0,87.0,7064.0,0.00591001,0.0199351,77.13296635224226,True
3256.0,2013-05-01 07:23:00.000,2013-05-01 07:29:00.000,360.0,550,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-56.0,54.0,7072.0,0.0019867,8.11e-06,0.4065550102516029,False
3265.0,2013-05-02 04:58:00.000,2013-05-02 05:10:00.000,720.0,1100,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-192.0,116.0,7083.0,0.0242418,8.11e-06,0.03344342308899291,False
3268.0,2013-05-02 20:41:00.000,2013-05-02 20:46:00.000,300.0,280,,,,,,,,0.0,,,,,5.306834282237105e-05,,,5.306834282237105e-05,,,,,,,,,,,,,,,,True,-108.0,118.0,7093.0,0.00884705,8.11e-06,0.09158501935594612,False
3274.0,2013-05-03 14:58:00.000,2013-05-03 15:03:00.000,300.0,170,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-108.0,190.0,7104.0,0.00733397,8.11e-06,0.11045916143654115,False
3275.0,2013-05-03 16:39:00.000,2013-05-03 16:55:00.000,960.0,1300,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,2,-19.0,10.0,7105.0,0.000835578,8.11e-06,0.9612558196868984,False
3276.0,2013-05-03 17:24:00.000,2013-05-03 17:32:00.000,480.0,5700,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-573.0,290.0,7106.0,0.00546767,0.037357,87.23242934504808,True
3277.0,2013-05-03 21:06:00.000,2013-05-03 21:11:00.000,300.0,140,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-67.0,38.0,7110.0,0.00538769,8.11e-06,0.15030208680825827,False
3282.0,2013-05-04 12:23:00.000,2013-05-04 12:36:00.000,780.0,560,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-67.0,118.0,7120.0,0.0118682,8.12e-06,0.06837134735338893,False
3287.0,2013-05-04 23:25:00.000,2013-05-04 23:28:00.000,180.0,130,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-84.0,71.0,7126.0,0.0115157,8.12e-06,0.07046274586031367,False
3302.0,2013-05-05 17:42:00.000,2013-05-05 17:56:00.000,840.0,1400,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-52.0,101.0,7133.0,0.0039631,8.12e-06,0.20447117006864388,False
3306.0,2013-05-06 00:08:00.000,2013-05-06 00:13:00.000,300.0,230,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-36.0,27.0,7139.0,0.00415184,0.00020312299999999999,4.664172806979071,False
3307.0,2013-05-06 01:03:00.000,2013-05-06 01:07:00.000,240.0,100,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-10.0,11.0,7141.0,0.00147898,8.13e-06,0.5466979577838895,False
3308.0,2013-05-06 01:41:00.000,2013-05-06 01:46:00.000,300.0,100,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-41.0,12.0,7143.0,0.00553461,8.13e-06,0.14667835763539333,False
3309.0,2013-05-06 01:58:00.000,2013-05-06 02:05:00.000,420.0,240,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-41.0,12.0,7143.0,0.00553461,8.13e-06,0.14667835763539333,False
3310.0,2013-05-06 08:03:00.000,2013-05-06 08:08:00.000,300.0,130,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-50.0,33.0,7149.0,0.00588503,4.88e-05,0.8224030685071868,False
3311.0,2013-05-06 14:59:00.000,2013-05-06 15:04:00.000,300.0,110,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-53.0,69.0,7157.0,0.00551656,8.12e-06,0.14697683847752266,False
3313.0,2013-05-07 08:16:00.000,2013-05-07 08:23:00.000,420.0,160,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-167.0,77.0,7166.0,0.0174607,8.13e-06,0.04654003731217261,False
3316.0,2013-05-08 00:15:00.000,2013-05-08 00:22:00.000,420.0,290,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-131.0,158.0,7178.0,0.00638409,8.13e-06,0.12718586031144108,False
3322.0,2013-05-09 17:36:00.000,2013-05-09 17:42:00.000,360.0,270,,,,,,,,0.0,,4.703458156048631e-05,,,,,,4.703458156048631e-05,,,,,,,,,,,,,,,,True,-86.0,48.0,7201.0,0.00744435,8.14e-06,0.10922523881279947,False
3327.0,2013-05-10 00:44:00.000,2013-05-10 00:57:00.000,780.0,3900,,,,,,,,0.0,,4.703458156048631e-05,,,,,,4.703458156048631e-05,,,,,,,,,,,,,,,,True,-4.0,4.0,7204.0,8.14e-06,0.00117244,99.31050839417914,True
3335.0,2013-05-10 16:30:00.000,2013-05-10 16:43:00.000,780.0,250,,,,,,,,0.0,,4.703458156048631e-05,,,,,,4.703458156048631e-05,,,,,,,,,,,,,,,,True,-197.0,299.0,7216.0,0.018404900000000002,8.14e-06,0.04420780055873446,False
3342.0,2013-05-11 18:48:00.000,2013-05-11 19:16:00.000,1680.0,280,,,,,,,,0.0,6.7948414653074e-05,4.916151738143526e-05,,,,,,8.386800251055966e-05,,,,,,,,,,,,,,,,True,-64.0,104.0,7233.0,0.00153921,0.00846975,84.62167897563782,True
3343.0,2013-05-11 19:35:00.000,2013-05-11 19:48:00.000,780.0,800,,,,,,,,0.0,6.7948414653074e-05,4.916151738143526e-05,,,,,,8.386800251055966e-05,,,,,,,,,,,,,,,,True,-64.0,104.0,7233.0,0.00153921,0.00846975,84.62167897563782,True
3355.0,2013-05-12 09:40:00.000,2013-05-12 10:23:00.000,2580.0,160,,,,,,,,0.0,6.7948414653074e-05,4.916151738143526e-05,,,,,,8.386800251055966e-05,,,,,,,,,,,,,,,,True,-285.0,52.0,7247.0,0.025970599999999996,8.15e-06,0.03137179425491989,False
3357.0,2013-05-12 20:17:00.000,2013-05-12 20:32:00.000,900.0,1900,,,,,,,,0.0,6.7948414653074e-05,4.916151738143526e-05,,,,,,8.386800251055966e-05,,,,,,,,,,,,,,,,True,-116.0,55.0,7258.0,8.15e-06,0.0147,99.94458854444645,True
3359.0,2013-05-13 00:32:00.000,2013-05-13 00:39:00.000,420.0,930,,,,,,,,0.0,6.7948414653074e-05,4.916151738143526e-05,,,,,,8.386800251055966e-05,,,,,,,,,,,,,,,,True,-63.0,38.0,7262.0,8.15e-06,0.00845385,99.90368707161427,True
3360.0,2013-05-13 01:53:00.000,2013-05-13 02:17:00.000,1440.0,17000,,,,,,,,0.0,6.7948414653074e-05,4.916151738143526e-05,,,,,,8.386800251055966e-05,,,,,,,,,,,,,,,,True,-684.0,276.0,7265.0,0.018450400000000002,0.0625504,77.22195336342357,True
3362.0,2013-05-13 08:02:00.000,2013-05-13 08:07:00.000,300.0,200,,,,,,,,0.0,6.7948414653074e-05,4.916151738143526e-05,,,,,,8.386800251055966e-05,,,,,,,,,,,,,,,,True,-25.0,56.0,7273.0,0.00517856,8.16e-06,0.1573248604127464,False
3363.0,2013-05-13 08:35:00.000,2013-05-13 08:38:00.000,180.0,450,,,,,,,,0.0,6.7948414653074e-05,4.916151738143526e-05,,,,,,8.386800251055966e-05,,,,,,,,,,,,,,,,True,-25.0,56.0,7273.0,0.00517856,8.16e-06,0.1573248604127464,False
3369.0,2013-05-13 15:48:00.000,2013-05-13 16:05:00.000,1020.0,28000,,,,,,,,0.0,6.7948414653074e-05,4.916151738143526e-05,,,,,,8.386800251055966e-05,,,,,,,,,,,,,,,,True,-330.0,441.0,7276.0,0.000244529,0.0539756,99.54900697488198,True
3372.0,2013-05-14 00:00:00.000,2013-05-14 01:11:00.000,4260.0,32000,,,,,,,,0.0,6.7948414653074e-05,4.916151738143526e-05,,,,,,8.386800251055966e-05,,,,,,,,,,,,,,,,True,-498.0,511.0,7288.0,0.013987799999999998,0.0467673,76.97674763106308,True
3374.0,2013-05-14 21:56:00.000,2013-05-14 22:04:00.000,480.0,430,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-6.0,16.0,7301.0,8.16e-06,0.00253687,99.6793750957749,True
3375.0,2013-05-14 22:46:00.000,2013-05-14 22:54:00.000,480.0,200,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-6.0,16.0,7301.0,8.16e-06,0.00253687,99.6793750957749,True
3376.0,2013-05-15 01:25:00.000,2013-05-15 01:48:00.000,1380.0,12000,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-564.0,346.0,7307.0,0.0523486,0.0338846,39.29414656999855,False
3379.0,2013-05-15 16:09:00.000,2013-05-15 16:13:00.000,240.0,110,0.5360341388997103,,,,,,,0.5360341388997103,7.533287377251933e-05,5.280803937542563e-05,7.612853854273756e-05,6.070430875600626e-05,5.237447840045206e-05,3.817956894636154e-05,,0.00014881217641157544,,,,,,,,4.0380992123492975e-05,,,,,,,7.976840684057062e-05,True,-41.0,44.0,7318.0,8.16e-06,0.00907964,99.91020929157773,True
3381.0,2013-05-16 12:14:00.000,2013-05-16 12:17:00.000,180.0,120,,,,,,,,0.0,,,,,,3.9475617086282e-05,,3.9475617086282e-05,,,,,,,,,,,,,,,,True,-28.0,23.0,7336.0,0.00320788,8.16e-06,0.25372818746035497,False
3384.0,2013-05-16 19:17:00.000,2013-05-16 19:24:00.000,420.0,480,,,,,,0.6932304087330543,,0.6932304087330543,,,,,,3.9475617086282e-05,,3.9475617086282e-05,,,,,,,,,,,,,2.7365698167712814e-05,,2.7365698167712814e-05,True,-1.0,6.0,7338.0,9.790000000000001e-05,8.16e-06,7.693758250047142,False
3385.0,2013-05-16 21:36:00.000,2013-05-16 21:53:00.000,1020.0,1300,,,,,,,,0.0,,,,,,3.9475617086282e-05,,3.9475617086282e-05,,,,,,,,,,,,,,,,True,-146.0,44.0,7340.0,0.0111101,8.16e-06,0.07339277908593611,False
3387.0,2013-05-17 08:43:00.000,2013-05-17 08:57:00.000,840.0,3200,,,,,,0.3211421614884689,,0.3211421614884689,,,,,,3.9475617086282e-05,,3.9475617086282e-05,,,,,,,,,,,,,1.2677284997179736e-05,,1.2677284997179736e-05,True,-912.0,731.0,7344.0,0.109124,0.00760379,6.51412144443067,False
3388.0,2013-05-18 03:30:00.000,2013-05-18 03:45:00.000,900.0,600,,,,,,,,0.0,,,,,,3.890535178167436e-05,,3.890535178167436e-05,,,,,,,,,,,,,,,,True,-128.0,117.0,7358.0,0.00907747,8.17e-06,0.0899221188600913,False
3389.0,2013-05-18 05:05:00.000,2013-05-18 05:18:00.000,780.0,120,,,,,,,,0.0,,,,,,3.890535178167436e-05,,3.890535178167436e-05,,,,,,,,,,,,,,,,True,-73.0,130.0,7360.0,0.00265568,0.000261483,8.963606078919828,False
3390.0,2013-05-18 06:32:00.000,2013-05-18 06:56:00.000,1440.0,130,,,,,,,,0.0,,,,,,3.890535178167436e-05,,3.890535178167436e-05,,,,,,,,,,,,,,,,True,-31.0,53.0,7363.0,0.00141366,8.17e-06,0.5746115921031347,False
3394.0,2013-05-19 09:08:00.000,2013-05-19 09:15:00.000,420.0,340,,,,,,,,0.0,,,,,,,9.027374471770601e-05,9.027374471770601e-05,,,,,,,,,,,,,,,,True,-13.0,22.0,7386.0,8.17e-06,0.00286934,99.71607396672817,True
3395.0,2013-05-19 11:42:00.000,2013-05-19 11:50:00.000,480.0,110,,,,,,,,0.0,,,,,,,9.027374471770601e-05,9.027374471770601e-05,,,,,,,,,,,,,,,,True,-64.0,36.0,7390.0,8.17e-06,0.0104368,99.92178053168176,True
3403.0,2013-05-20 05:16:00.000,2013-05-20 05:25:00.000,540.0,1700,,,,,,,,0.0,,,,,,,9.027374471770601e-05,9.027374471770601e-05,,,,,,,,,,,,,,,,True,-446.0,57.0,7403.0,0.000654295,0.029287900000000002,97.81480616234047,True
3404.0,2013-05-20 14:21:00.000,2013-05-20 14:28:00.000,420.0,270,,,,,,,,0.0,,,,,,,9.67317707060526e-05,9.67317707060526e-05,,,,,,,,,,,,,,,,True,-16.0,74.0,7414.0,0.00502702,8.17e-06,0.16225802799894343,False
3405.0,2013-05-20 14:59:00.000,2013-05-20 15:06:00.000,420.0,960,,,,,,,,0.0,,,,,,,9.67317707060526e-05,9.67317707060526e-05,,,,,,,,,,,,,,,,True,-16.0,74.0,7414.0,0.00502702,8.17e-06,0.16225802799894343,False
3408.0,2013-05-20 20:02:00.000,2013-05-20 20:10:00.000,480.0,160,,,,,,,0.13014789433646712,0.13014789433646712,,,,,,,9.67317707060526e-05,9.67317707060526e-05,,,,,,,,,,,,,,1.2589436272830698e-05,1.2589436272830698e-05,True,0.0,1.0,7417.0,8.17e-06,8.17e-06,50.0,False
3412.0,2013-05-21 10:23:00.000,2013-05-21 10:40:00.000,1020.0,120,,,,,,,4.935823130982218,4.935823130982218,,,,,,,9.67317707060526e-05,9.67317707060526e-05,,,,,,,,,,,,,,0.00047745091135180254,0.00047745091135180254,True,-82.0,38.0,7425.0,0.00700256,8.18e-06,0.11667812527636169,False
3418.0,2013-05-22 02:25:00.000,2013-05-22 02:56:00.000,1860.0,190,,,,,,,8.28114441977058,8.28114441977058,,,,,,,9.67317707060526e-05,9.67317707060526e-05,,,,,,,,,,,,,,0.0008010497631969548,0.0008010497631969548,True,-81.0,49.0,7433.0,0.00444364,0.00678413,60.42277317757667,False
3419.0,2013-05-22 13:08:00.000,2013-05-22 13:32:00.000,1440.0,5000,,,,,,1.6691121966168383,,1.6691121966168383,,,,,,4.063763723631079e-05,8.671971105892834e-05,9.576912783509105e-05,,,,,,,,,,,,,6.782877595281692e-05,,0.0001598494193289076,True,-725.0,113.0,7440.0,0.0640471,0.0476814,42.676130083192746,False
3421.0,2013-05-23 09:09:00.000,2013-05-23 09:14:00.000,300.0,140,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-120.0,76.0,7453.0,0.0107324,0.00641818,37.42252448605237,False
3424.0,2013-05-23 15:25:00.000,2013-05-23 15:33:00.000,480.0,260,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-134.0,89.0,7457.0,0.028716900000000004,5.73e-05,0.19913672665095813,False
3429.0,2013-05-24 20:35:00.000,2013-05-24 20:39:00.000,240.0,100,,,,,1.9766350283305345,,,1.9766350283305345,,4.75870159183008e-05,6.976390432100743e-05,5.7972320064436644e-05,5.255296127870679e-05,,,0.00011512658278144987,,,,,,,,,,,,0.00010387802410599008,,,0.00022756323621780878,True,-24.0,104.0,7482.0,0.00041752300000000005,0.0005894440000000001,58.53657567725655,False
3430.0,2013-05-25 01:29:00.000,2013-05-25 01:33:00.000,240.0,160,,3.0770605032294576,2.398130304435087,1.3492903725116392,0.5513968832092413,,,4.164607223946828,,4.75870159183008e-05,6.976390432100743e-05,5.7972320064436644e-05,5.255296127870679e-05,,,0.00011512658278144987,,,,,,,,,0.00014642812714875486,0.00016730293310791784,7.822149333510769e-05,2.897753905249487e-05,,,0.00047945699831993866,True,-2.0,7.0,7486.0,0.000507843,8.19e-06,1.5871078012452688,False
3434.0,2013-05-26 09:43:00.000,2013-05-26 09:57:00.000,840.0,380,1.5554860701769382,,,0.4922970212519149,0.7801140055661815,0.3045870841865768,,1.8339150539710927,6.352188211167231e-05,,,5.648517253575847e-05,5.111681336226562e-05,3.7719616860461734e-05,7.882030331529677e-05,0.00013218904093203682,,,,2700.0,,,,9.880740277612791e-05,,,2.7807482184254367e-05,3.987694202381594e-05,1.148890811616288e-05,,0.00024242347213526328,True,-426.0,96.0,7499.0,0.045329,8.2e-06,0.018086692605630696,False
3436.0,2013-05-29 02:12:00.000,2013-05-29 02:18:00.000,360.0,150,1.7118017953204934,1.4412934627241043,,0.6331776133541034,0.4855104125281322,0.2562514719429281,,2.3895378841425923,5.9706226844961436e-05,4.3757926808514945e-05,,5.456818447176678e-05,4.955434512036542e-05,3.6649249523179606e-05,,0.00011070716801592695,,,,,,,,0.00010220522630501763,6.306801385147242e-05,,3.455135280889973e-05,2.4059150541950048e-05,9.391424135918429e-06,,0.0002645389720201965,True,-28.0,44.0,7542.0,0.00136156,0.00284615,67.64130607860332,False
3438.0,2013-05-29 22:30:00.000,2013-05-29 22:36:00.000,360.0,290,,,,,,0.10272102320457677,,0.10272102320457677,,,,,,3.6548790376400575e-05,7.421976624755189e-05,8.27308151768089e-05,,,,1860.0,,,,,,,,,3.7543291443534555e-06,,8.498193985510539e-06,True,-5.0,15.0,7554.0,0.00049213,2.46e-05,4.760706752075553,False
3440.0,2013-05-31 11:11:00.000,2013-05-31 11:24:00.000,780.0,110,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-184.0,105.0,7578.0,0.0272666,8.21e-06,0.030101034617656366,False
3441.0,2013-05-31 19:52:00.000,2013-05-31 20:00:00.000,480.0,1000,0.5697767460636225,0.5000804557717737,,,,0.7075914790635541,2.3734877494325857,2.5901459033324095,5.9695202556516357e-05,4.285979472721616e-05,,,,3.5480934457154945e-05,7.003562253278989e-05,0.00010753773452063687,5760.0,5460.0,,,,,,3.4012938268260726e-05,2.1433345681470922e-05,,,,2.510600689109529e-05,0.00016622869210546155,0.00027853842252227584,True,-153.0,159.0,7581.0,0.0234921,8.21e-06,0.034935709358727605,False
3442.0,2013-06-02 05:06:00.000,2013-06-02 05:20:00.000,840.0,180,0.17718487401661775,0.2815040068185044,,,,,,0.33262439092038526,6.139718849832812e-05,4.431304356936986e-05,,,,,,7.571829756327135e-05,3900.0,4020.0,,,,,,1.08786531090508e-05,1.2474299319100577e-05,,,,,,2.5185752608511624e-05,True,-94.0,116.0,7595.0,0.0141547,8.22e-06,0.058038878988231235,False
3443.0,2013-06-03 07:03:00.000,2013-06-03 07:25:00.000,1320.0,950,,,,,,,0.6190043979054454,0.6190043979054454,,,,,,,7.250980221821618e-05,7.250980221821618e-05,,,,,,,8580.0,,,,,,,4.4883886464329835e-05,4.4883886464329835e-05,True,-434.0,53.0,7607.0,0.044422199999999995,8.22e-06,0.01850083793941178,False
3449.0,2013-06-07 22:11:00.000,2013-06-07 22:49:00.000,2280.0,5900,2.0728202481349705,,,,2.5202316502138777,,,3.2631505254612585,6.141284150847544e-05,,,,5.223538149342252e-05,,,8.062302513493594e-05,39180.0,,,,,,,0.00012729778137427167,,,,0.0001316452617007197,,,0.00026308506683334244,True,-730.0,798.0,7662.0,8.22e-05,0.04949919999999999,99.83421202305703,True
3450.0,2013-06-08 19:02:00.000,2013-06-08 19:12:00.000,600.0,170,0.4265524581244122,,,,,,,0.4265524581244122,6.164480631317322e-05,,,,,,,6.164480631317322e-05,,,,,,,,2.6294743663487323e-05,,,,,,,2.6294743663487323e-05,True,-152.0,137.0,7673.0,8.22e-06,0.0137341,99.94018477229464,True
3452.0,2013-06-09 01:56:00.000,2013-06-09 02:08:00.000,720.0,370,3.1784884131537083,,,,,,,3.1784884131537083,6.164480631317322e-05,,,,,,,6.164480631317322e-05,,,,,,,,0.00019593730259752565,,,,,,,0.00019593730259752565,True,-68.0,69.0,7678.0,8.23e-06,0.0031187,99.73680255074466,True
3453.0,2013-06-10 14:18:00.000,2013-06-10 14:24:00.000,360.0,190,,1.3255117142777628,1.0813252449113486,0.1561673168991371,0.16815302087307238,0.34269607667020763,,1.7596448108159584,,4.1828601145728804e-05,6.436492306723571e-05,5.305337739021828e-05,4.812933184439317e-05,3.110666754461514e-05,,0.00010950430766544068,,,,,4500.0,4680.0,,,5.544430081051578e-05,6.959941619937876e-05,8.285203599467734e-06,8.093092542237272e-06,1.066013292582409e-05,,0.00019268868674548686,True,-15.0,38.0,7702.0,0.00413944,8.23e-06,0.19842465769938306,False
3454.0,2013-06-13 23:53:00.000,2013-06-14 00:31:00.000,2280.0,120,,0.5187001435159555,1.022206783285344,1.3200303205753818,1.7003151794504658,,,2.4387513820367297,,4.453799677624678e-05,6.638858758378774e-05,5.384172133441704e-05,4.8102344104942546e-05,,5.97472450560114e-05,0.00012318107595989583,,,,,,,,,2.3101865319752367e-05,6.7862864560881e-05,7.10727046734009e-05,8.178914584878345e-05,,,0.00030040801923796734,True,-210.0,92.0,7753.0,0.00270929,0.028575200000000002,91.33983005636338,True
3455.0,2013-06-15 03:39:00.000,2013-06-15 04:00:00.000,1260.0,100,1.278039985714415,,,0.6792390855109298,,,,1.4473257892992255,6.108628440415487e-05,,,5.32117992406711e-05,,3.3730242042414225e-05,6.732029335883756e-05,0.0001106019025464507,,,,,,,,7.807071404723278e-05,,,3.6143533854624626e-05,,,,0.00016007698590103777,True,-21.0,22.0,7774.0,8.24e-06,0.00168912,99.51454022717631,True
3456.0,2013-06-16 10:13:00.000,2013-06-16 10:20:00.000,420.0,100,0.4569564718335508,1.1646885171695107,0.6675425606353365,0.7403644753608165,,,,1.5997065936642756,5.9449244872666895e-05,4.367632330589307e-05,6.472245392311986e-05,5.357274737131471e-05,,,7.485877237437914e-05,0.00013455372546901628,5280.0,49500.0,,,,,,2.7165717190182674e-05,5.086931222655674e-05,4.320499262244201e-05,3.9663359001200976e-05,,,,0.00021524648183487811,True,-43.0,35.0,7795.0,0.0075569,4.94e-05,0.6494616304905144,False
3460.0,2013-06-17 22:33:00.000,2013-06-17 22:38:00.000,300.0,120,,,0.35329242726651344,,,0.036508050990061484,,0.35517372784449813,,,6.491677292312185e-05,5.390866984574435e-05,,3.641816510935314e-05,,9.190546687342239e-05,,,4560.0,,,,,,,2.2934604276318797e-05,,,1.3295562287767425e-06,,3.264240727872246e-05,True,-38.0,37.0,7816.0,0.00933555,8.24e-06,0.08818691344732706,False
3466.0,2013-06-19 00:50:00.000,2013-06-19 01:01:00.000,660.0,230,,,,,,,0.16603935728955155,0.16603935728955155,,,,,,,7.81575872679241e-05,7.81575872679241e-05,,,,,,,3060.0,,,,,,,1.2977235557268154e-05,1.2977235557268154e-05,True,-193.0,115.0,7830.0,0.0256577,8.24e-06,0.03210480504512986,False
3467.0,2013-06-19 07:20:00.000,2013-06-19 07:29:00.000,540.0,350,,,,,,,,0.0,,,,,,,7.81575872679241e-05,7.81575872679241e-05,,,,,,,,,,,,,,,,True,-239.0,197.0,7837.0,0.0294258,8.24e-06,0.027994797859892836,False
3468.0,2013-06-19 09:33:00.000,2013-06-19 09:54:00.000,1260.0,840,,,,,,,,0.0,,,,,,,7.81575872679241e-05,7.81575872679241e-05,,,,,,,,,,,,,,,,True,-81.0,53.0,7839.0,0.0098112,0.00600214,37.9561813000922,False
3470.0,2013-06-19 16:46:00.000,2013-06-19 17:09:00.000,1380.0,100,,,,,,,1.0906212353174571,1.0906212353174571,,,,,,,7.81575872679241e-05,7.81575872679241e-05,,,,,,,9960.0,,,,,,,8.524032437557534e-05,8.524032437557534e-05,True,-126.0,197.0,7843.0,0.012673899999999998,8.24e-06,0.06497326161042223,False
