Year,Month,Day,Intensity,Start,Peak Time,End,Event #,Max Drop,Lat,Lon,dist.R,AR#,Count,Flare
Year,Month,Day,intensity,start, peak,end,event #,max_drop,lat,lon,dist.R,AR#,count,flare
2011,12,26,-10,9:06,9:06,9:32,5239,33,-21,35,0.63,AR 1387,22,
2011,12,26,-171,5:46,5:52,6:26,5238,191,-20,38,0.66,AR 1387,29,
2011,12,26,-20,3:56,3:58,4:22,5237,39,-19,31,0.58,AR 1387,22,
2011,12,26,-177,2:22,2:34,3:28,5236,396,-23,40,0.7,AR 1387,42,M1
2011,12,25,-37,23:26,23:26,23:54,5235,17,4,8,0.17,AR 1383,23,
2011,12,25,-58,20:38,20:38,21:44,5234,93,-25,11,0.42,AR 1385,41,C7
2011,12,25,-460,18:22,18:30,19:42,5233,651,-24,30,0.6,AR 1385,49,M3
2011,12,25,-55,17:02,17:08,17:46,5232,58,,,,AR 1383,31,C2
2011,12,25,-11,13:30,13:30,13:56,5231,17,-16,18,0.39,AR 1385,22,
2011,12,25,-83,11:34,11:36,12:06,5230,45,-26,23,0.54,AR 1385,25,C4
2011,12,25,-822,8:20,9:12,10:42,5229,79,-26,22,0.53,AR 1385,80,C4
2011,12,25,-32,5:00,5:00,5:24,5228,45,-27,19,0.52,AR 1385,21,B8
2011,12,25,-434,0:08,0:30,1:36,5227,401,25,11,0.5,AR 1383,53,
2011,12,24,-2,22:34,22:34,22:58,5226,6,,,,AR 1383,21,
2011,12,24,-300,12:02,12:04,13:16,5225,79,,,1.13,,46,
2011,12,24,-45,8:36,8:40,9:34,5224,44,,,1.08,,38,C6
2011,12,23,-29,3:56,4:20,4:44,5223,14,,,1.14,,33,C1
2011,12,23,-230,2:32,2:52,3:32,5222,134,,,1.09,,39,
2011,12,22,-62,16:24,16:28,17:00,5221,82,-28,30,0.63,AR 1381,27,B5
2011,12,22,-8,14:52,14:52,15:16,5220,15,16,-42,0.71,AR 1384,21,
2011,12,22,-88,5:22,5:24,5:56,5218,162,-25,20,0.51,AR 1381,26,
2011,12,22,-40,4:06,4:10,4:34,5217,16,-15,20,0.4,AR 1381,23,B3
2011,12,22,-53,3:12,3:16,3:58,5216,32,,,,AR 1382,32,
2011,12,22,-243,1:46,2:10,3:04,5215,168,-16,4,0.26,AR 1382,48,C6
2011,12,21,-40,21:06,21:06,21:30,5214,33,-19,20,0.44,AR 1381,21,B6
2011,12,21,-24,18:20,18:20,18:44,5213,23,,,,AR 1382,21,B7
2011,12,21,-22,17:46,17:46,18:14,5212,43,-23,6,0.38,AR 1382,23,
2011,12,21,-4,12:50,12:50,13:38,5211,3,,,,AR 1381,33,B7
2011,12,21,-55,11:14,11:14,11:40,5210,195,14,-58,0.87,AR 1384,22,B7
2011,12,21,-23,9:58,9:58,10:22,5209,33,-14,1,0.21,AR 1382,21,
2011,12,21,-11,9:20,9:20,9:50,5208,10,,,,AR 1381,24,B6
2011,12,21,-39,8:48,8:48,9:12,5207,36,-11,3,0.18,AR 1381,21,B6
2011,12,21,-6,7:30,7:32,7:56,5206,20,-13,-2,0.2,AR 1382,22,C1
2011,12,21,-12,6:38,6:38,7:02,5205,57,,,,AR 1381,21,C1
2011,12,21,-18,5:18,5:32,5:56,5204,25,-23,1,0.37,AR 1382,28,
2011,12,21,-118,3:28,3:56,4:54,5203,36,-14,68,0.94,AR 1374,52,
2011,12,20,-31,23:16,23:18,23:48,5201,11,-9,-4,0.15,AR 1382,25,C7
2011,12,20,-12,12:02,12:02,12:26,5200,22,22,43,0.75,AR 1376,21,B6
2011,12,20,-27,10:48,10:48,11:18,5199,22,,,,AR 1381,24,
2011,12,20,-20,4:36,4:36,5:00,5198,10,20,45,0.77,AR 1376,21,
2011,12,20,-112,3:34,3:36,4:32,5197,113,16,41,0.7,AR 1376,38,C1
2011,12,19,-121,5:58,6:00,6:30,5196,76,-26,-16,0.49,AR 1381,25,
2011,12,18,-12,17:06,17:06,17:30,5195,11,-21,-36,0.65,AR 1380,21,
2011,12,18,-3,14:46,14:46,15:10,5194,4,-16,-38,0.66,AR 1380,21,
2011,12,18,-654,11:26,11:46,13:20,5193,117,25,18,0.52,AR 1376,66,
2011,12,18,-39,7:18,7:18,7:44,5192,68,10,-57,0.86,,22,
2011,12,18,0,5:16,5:16,5:40,5191,3,,,,AR 1377,21,C2
2011,12,18,0,2:14,2:14,2:38,5190,1,,,,AR 1377,21,C2
2011,12,17,-82,22:44,22:46,23:56,5189,10,,,1.06,,45,C3
2011,12,17,-36,16:38,16:40,17:04,5188,40,,,1.16,,22,
2011,12,17,-75,10:12,10:12,11:42,5187,30,-12,30,0.53,AR 1374,54,
2011,12,17,-54,9:22,9:26,9:58,5186,91,,,1.13,,27,
2011,12,16,-41,15:14,15:14,15:44,5185,18,10,-32,0.56,AR 1377,24,
2011,12,16,-47,8:24,8:30,8:58,5184,59,13,-34,0.6,AR 1377,26,
2011,12,15,-43,8:40,8:40,9:16,5183,29,,,1.06,,27,
2011,12,15,-30,5:48,5:48,6:18,5182,24,,,1.14,,24,
2011,12,14,-53,23:54,23:54,1:02,5181,9,,,,AR 1375,43,C3
2011,12,14,-104,20:12,20:12,20:46,5180,82,26,-36,0.7,AR 1376,26,C6
2011,12,14,-16,14:58,15:06,15:30,5179,54,,,1.12,,25,B7
2011,12,14,-34,13:30,13:34,14:02,5178,43,,,1.12,,25,C2
2011,12,14,-217,10:42,11:18,11:54,5177,41,-20,79,0.99,AR 1367,45,C1
2011,12,14,-112,5:04,5:08,5:50,5176,29,,,1.14,,32,
2011,12,13,-115,3:16,3:28,4:08,5175,37,0,-6,0.11,AR 1375,35,
2011,12,13,-52,1:06,1:18,1:50,5174,78,-29,62,0.92,,31,C2
2011,12,12,-25,19:10,19:12,19:36,5173,9,-29,-11,0.51,AR 1374,22,
2011,12,12,-14,9:34,9:34,9:58,5172,9,-18,-22,0.47,AR 1374,21,
2011,12,12,-37,8:40,8:40,9:08,5171,48,-13,-29,0.53,AR 1374,23,C1
2011,12,10,-54,22:22,22:22,23:02,5170,54,-27,-31,0.64,AR 1374,29,B4
2011,12,10,-191,18:32,18:56,19:56,5169,76,,,1.16,,51,
2011,12,10,-53,14:06,14:22,14:50,5168,32,53,67,0.98,,31,
2011,12,10,-104,2:48,2:48,3:40,5167,84,-21,34,0.64,AR 1373,35,
2011,12, 9,-168,23:20,23:26,23:56,5166,105,-28,27,0.63,AR 1367,27,
2011,12, 9,-57,22:04,22:04,22:30,5165,108,-24,-45,0.77,AR 1374,22,
2011,12, 9,-365,13:12,13:48,14:38,5164,351,,,1.08,,52,C3
2011,12, 9,-58,8:36,8:36,9:02,5163,27,-23,29,0.59,AR 1367,22,
2011,12, 9,-134,7:52,8:00,8:32,5162,61,-20,24,0.51,AR 1367,29,
2011,12, 9,-136,5:56,6:12,6:42,5161,79,,,1.11,,32,
2011,12, 8,-181,13:52,14:08,15:04,5160,87,-17,-22,0.47,AR 1372,45,
2011,12, 8,-221,8:42,9:06,9:44,5159,120,,,1.1,,40,
2011,12, 8,-123,2:02,2:14,3:06,5158,45,,,1.1,,41,C1
2011,12, 7,-41,20:20,20:20,20:56,5157,74,,,1.09,,27,C2
2011,12, 7,-21,18:58,18:58,19:22,5156,31,,,,AR 1367,21,
2011,12, 7,-17,16:40,16:42,17:06,5155,8,25,18,0.51,AR 1364,22,
2011,12, 7,-19,15:28,15:44,16:08,5154,40,14,57,0.86,AR 1362,29,
2011,12, 7,-42,12:44,13:06,13:10,5153,20,7,-29,0.5,AR 1366,22,
2011,12, 7,-63,9:54,9:54,10:32,5152,42,-16,-8,0.32,AR 1367,28,
2011,12, 7,-240,7:34,7:48,8:34,5151,148,-20,-5,0.36,AR 1367,39,
2011,12, 7,-36,5:44,5:46,6:30,5150,142,9,-26,0.47,AR 1366,32,
2011,12, 7,-78,3:26,3:28,4:02,5149,39,-15,-42,0.7,AR 1368,27,
2011,12, 7,-73,0:04,0:06,0:50,5148,64,,,1.08,,32,B4
2011,12, 6,-78,19:26,19:28,20:00,5147,27,,,1.05,,26,
2011,12, 6,-21,13:14,13:14,13:38,5146,10,24,8,0.43,AR 1364,21,
2011,12, 6,-38,11:58,11:58,12:26,5145,16,-19,-16,0.43,AR 1367,23,
2011,12, 6,-22,9:44,9:46,10:32,5144,10,,,,AR 1364,33,
2011,12, 6,-10,5:32,5:34,6:08,5143,6,29,-29,0.65,AR 1366,27,
2011,12, 5,-97,8:00,8:00,8:54,5142,99,-17,-71,0.96,,36,C3
2011,12, 5,-40,6:58,7:02,7:36,5141,37,,,1.02,,28,C1
2011,12, 5,-49,3:44,3:48,4:20,5139,54,20,26,0.53,AR 1365,27,B9
2011,12, 4,-197,19:44,19:50,21:02,5138,117,,,1.02,,47,C1
2011,12, 4,-4,17:14,17:14,17:42,5137,9,,,,AR 1362,23,
2011,12, 4,-3,16:36,16:36,17:02,5136,8,,,,AR 1362,22,C7
2011,12, 4,-3,6:10,6:12,6:40,5135,6,,,,AR 1362,24,
2011,12, 3,-78,21:08,21:20,21:46,5134,35,,,1.08,,28,B7
2011,12, 3,-140,18:26,18:32,19:04,5133,54,,,1.17,,28,
2011,12, 3,-172,10:48,11:08,11:58,5132,95,,,1.14,,44,
2011,12, 3,-7,6:52,7:14,7:38,5131,20,,,,AR 1362,32,
2011,12, 3,-30,5:08,5:18,5:32,5130,28,-25,-35,0.68,AR 1363,21,
2011,12, 2,-53,15:46,15:46,16:10,5129,89,,,1.03,,21,
2011,12, 1,-54,22:40,22:40,23:08,5128,19,-27,-56,0.88,AR 1363,23,
2011,11,30,-50,21:58,22:00,22:54,5127,30,9,64,0.91,AR 1356,37,
2011,11,30,-125,20:50,20:50,21:30,5126,51,0,82,1,AR 1355,28,C3
2011,11,30,-15,12:32,12:32,12:56,5125,7,15,-50,0.79,AR 1362,21,
2011,11,30,0,0:20,0:22,0:46,5124,0,-27,-68,0.95,AR 1363,22,C1
2011,11,29,-11,3:44,3:44,4:08,5123,10,23,-25,0.55,AR 1361,21,C2
2011,11,28,-10,22:00,22:04,23:12,5122,24,38,29,0.72,AR 1360,45,
2011,11,28,-10,18:42,18:42,19:06,5121,22,17,-27,0.52,AR 1361,21,C2
2011,11,28,-134,16:56,17:02,17:38,5120,161,,,1.09,,30,
2011,11,28,-98,6:14,6:18,6:44,5119,73,31,-72,0.97,AR 1362,24,
2011,11,27,-51,20:16,20:20,20:46,5118,63,24,-45,0.76,AR 1361,24,
2011,11,27,-201,11:08,11:34,12:28,5117,194,7,-6,0.14,AR 1360,49,B5
2011,11,27,-118,9:56,10:00,10:42,5116,80,-27,56,0.88,AR 1354,32,
2011,11,26,-794,6:40,7:10,7:56,5115,75,9,53,0.81,AR 1353,47,C2
2011,11,25,-53,22:02,22:04,22:48,5114,31,,,1.14,,32,C3
2011,11,25,-21,17:22,17:22,17:48,5113,45,23,-15,0.44,AR 1356,22,C1
2011,11,25,-185,9:22,9:26,10:18,5112,91,33,16,0.58,AR 1355,37,
2011,11,25,-632,0:26,0:50,2:26,5110,130,-22,22,0.53,AR 1354,69,C1
2011,11,24,-48,22:00,22:00,22:56,5109,26,,,,AR 1355,37,
2011,11,24,-149,7:58,8:00,8:56,5108,55,10,-29,0.5,AR 1356,38,
2011,11,24,-30,5:54,5:54,6:22,5107,33,-21,9,0.41,AR 1354,23,
2011,11,24,-86,0:58,1:08,1:54,5106,27,14,70,0.95,AR 1357,37,
2011,11,23,-33,22:02,22:04,22:32,5105,63,36,-39,0.77,AR 1356,24,
2011,11,23,-14,13:36,13:36,14:02,5104,31,-12,69,0.95,AR 1346,22,C1
2011,11,23,-32,12:18,12:18,12:46,5103,45,-14,70,0.95,AR 1346,23,
2011,11,23,-41,3:20,3:26,4:18,5102,3,,,,AR 1353,38,C2
2011,11,23,-1,0:16,0:20,0:50,5101,3,,,,AR 1353,26,
2011,11,22,-18,23:14,23:18,23:46,5100,27,8,-38,0.63,AR 1356,25,C2
2011,11,22,-29,22:44,22:44,23:08,5099,15,35,44,0.8,AR 1357,21,
2011,11,22,-79,11:38,11:40,12:20,5098,44,24,26,0.56,AR 1357,30,
2011,11,22,-38,9:18,9:18,9:42,5097,24,10,-45,0.72,AR 1356,21,B7
2011,11,22,-507,7:34,7:48,9:06,5096,176,16,8,0.28,AR 1353,55,B9
2011,11,22,-24,6:44,6:44,7:08,5095,11,2,-51,0.78,AR 1356,21,B4
2011,11,22,-239,5:36,6:24,6:30,5094,51,20,-51,0.81,AR 1356,36,B4
2011,11,22,-228,4:20,4:48,5:26,5093,10,14,-52,0.81,AR 1356,42,
2011,11,21,-40,23:10,23:12,23:38,5092,52,-27,53,0.87,AR 1346,23,
2011,11,21,-50,16:46,16:48,17:14,5091,23,24,35,0.66,AR 1357,23,
2011,11,21,-109,7:42,7:42,8:10,5090,73,17,11,0.32,AR 1357,23,
2011,11,20,-3,17:48,17:48,18:16,5089,1,,,,AR 1350,23,B6
2011,11,20,-36,15:18,15:18,15:42,5088,32,18,66,0.92,AR 1349,21,C1
2011,11,20,-168,13:48,13:50,14:32,5087,78,,,1.11,,31,B7
2011,11,20,-14,12:38,12:52,13:16,5086,8,-9,-42,0.7,AR 1354,28,C1
2011,11,20,-20,12:02,12:02,12:32,5085,26,-10,-43,0.71,AR 1354,24,C4
2011,11,20,-130,7:36,7:56,8:44,5084,35,20,8,0.34,AR 1350,43,C5
2011,11,20,-241,2:00,2:08,2:54,5083,191,-23,28,0.61,AR 1346,36,
2011,11,19,-24,22:32,22:32,22:58,5082,37,,,1.1,,22,C4
2011,11,19,-17,20:02,20:04,20:28,5081,26,-20,-59,0.89,AR 1354,22,C4
2011,11,19,-9,19:28,19:28,19:52,5080,36,,,,AR 1350,21,
2011,11,19,-44,16:40,16:40,17:22,5079,20,-29,-48,0.84,AR 1354,30,
2011,11,19,-47,14:40,14:42,15:14,5078,29,,,1.09,,26,C2
2011,11,19,-66,1:28,1:28,2:14,5077,49,,,1.15,,32,
2011,11,19,-77,0:02,0:22,0:48,5076,80,-16,9,0.36,AR 1346,32,C2
2011,11,18,-88,21:34,21:34,22:04,5075,112,6,23,0.4,AR 1347,24,
2011,11,18,-140,19:52,20:18,20:54,5074,100,-19,4,0.38,AR 1346,40,C1
2011,11,18,-359,16:48,17:38,18:26,5073,67,-22,4,0.43,AR 1346,58,C2
2011,11,18,-76,9:34,9:48,10:30,5071,21,-26,2,0.48,AR 1346,37,
2011,11,18,-87,7:40,7:42,8:16,5070,132,-30,-50,0.85,AR 1352,27,B7
2011,11,18,-10,4:04,4:04,4:28,5069,11,,,,AR 1347,21,C1
2011,11,18,-286,2:02,2:26,3:32,5068,49,,,1.18,,54,
2011,11,18,-18,1:24,1:24,1:48,5067,13,,,1.1,,21,
2011,11,18,-45,0:38,0:40,1:06,5066,129,,,1.1,,23,C2
2011,11,17,-198,22:38,22:38,23:48,5065,76,,,1.19,,44,B5
2011,11,17,-382,20:16,20:28,22:02,5064,107,,,1.16,,61,C1
2011,11,17,-26,18:28,18:30,18:56,5063,32,,,,AR 1347,23,B9
2011,11,17,-45,17:00,17:14,17:42,5062,49,7,38,0.63,AR 1349,30,C2
2011,11,17,-126,15:42,16:12,16:38,5061,86,,,1.01,,37,C2
2011,11,17,-27,14:04,14:12,14:36,5060,19,,,1.07,,25,C4
2011,11,17,-22,13:08,13:10,13:34,5059,40,6,-78,0.99,,22,
2011,11,17,-32,11:54,11:54,12:22,5058,28,,,1.12,,23,B8
2011,11,17,-14,11:06,11:06,11:36,5057,22,,,,AR 1347,24,B5
2011,11,17,-3,10:06,10:08,10:32,5056,6,,,,AR 1347,22,C1
2011,11,17,-21,7:32,7:32,8:00,5055,26,,,1.11,,23,C2
2011,11,17,-101,5:18,5:40,6:12,5054,37,,,1.1,,36,B5
2011,11,17,-53,3:02,3:50,4:38,5053,4,-20,-22,0.53,AR 1346,57,
2011,11,17,-20,2:12,2:12,2:52,5052,25,12,-37,0.62,AR 1350,29,
2011,11,17,-14,1:40,1:40,2:06,5051,16,,,1.2,,22,B9
2011,11,16,-10,23:52,23:52,0:28,5050,17,,,,AR 1347,27,C3
2011,11,16,-25,22:52,22:52,23:20,5049,44,,,1.07,,23,
2011,11,16,-19,21:48,21:48,22:14,5048,19,-24,-27,0.61,AR 1351,22,B6
2011,11,16,-75,19:58,20:10,20:44,5047,59,,,1.08,,32,C4
2011,11,16,-20,19:00,19:00,19:34,5046,101,-24,-30,0.65,AR 1351,26,C1
2011,11,16,-33,17:58,18:08,18:34,5045,20,,,1.09,,27,
2011,11,16,-46,15:58,16:20,16:54,5044,35,21,-67,0.93,AR 1350,37,
2011,11,16,-83,14:16,14:34,15:36,5043,34,,,1.07,,49,C1
2011,11,16,-2,13:44,13:44,14:08,5042,5,,,,AR 1347,21,C2
2011,11,16,-27,6:24,6:24,6:48,5041,10,-30,-30,0.69,AR 1351,21,C5
2011,11,16,-17,5:46,5:50,6:16,5040,11,-31,-30,0.7,AR 1351,24,
2011,11,16,-5,3:10,3:26,3:54,5039,1,,,,AR 1347,31,C2
2011,11,15,0,22:38,22:40,23:08,5038,1,,,,AR 1347,24,C4
2011,11,15,-83,12:46,12:52,13:32,5037,44,-23,-41,0.75,AR 1346,32,M3
2011,11,15,-76,9:00,9:34,10:12,5036,57,-29,-42,0.79,AR 1346,45,M2
2011,11,15,-90,3:08,3:08,3:52,5035,94,6,-31,0.52,AR 1347,31,
2011,11,15,-95,0:16,0:18,1:24,5034,56,4,-29,0.49,AR 1347,43,C5
2011,11,14,-3,21:58,21:58,22:24,5033,2,,,1.16,,22,
2011,11,14,-530,19:32,20:18,21:18,5032,19,-23,38,0.71,AR 1340,61,B9
2011,11,14,-213,17:38,18:16,19:00,5031,245,-8,-46,0.74,AR 1346,50,
2011,11,14,-238,15:34,15:56,16:40,5030,29,27,40,0.72,AR 1342,42,
2011,11,14,-49,11:28,11:34,12:00,5029,87,8,-40,0.65,AR 1347,25,B7
2011,11,14,-221,9:10,9:34,10:28,5028,202,29,50,0.82,AR 1342,48,C5
2011,11,14,-120,6:56,7:34,8:08,5027,43,4,-43,0.69,AR 1347,45,B5
2011,11,14,-98,5:44,5:48,6:14,5026,61,2,-41,0.66,AR 1347,24,
2011,11,14,-123,3:44,3:46,4:26,5025,105,7,-45,0.72,AR 1347,30,B5
2011,11,14,-59,0:50,0:50,1:16,5024,75,1,-45,0.71,AR 1347,22,
2011,11,13,-30,23:16,23:16,23:46,5023,14,0,-45,0.72,AR 1346,24,
2011,11,13,-157,17:22,17:58,18:36,5022,86,10,-53,0.81,AR 1346,46,C2
2011,11,13,-65,15:14,15:14,15:50,5021,24,6,-56,0.83,AR 1346,27,C1
2011,11,13,-547,8:00,8:26,10:10,5020,21,,,1.12,,74,C1
2011,11,13,-4,5:10,5:10,5:34,5019,6,,,,AR 1341,21,C2
2011,11,13,-2,2:26,2:26,2:52,5018,10,,,,AR 1341,22,
2011,11,12,-6,22:50,22:54,23:18,5017,17,-16,49,0.8,AR 1344,23,C1
2011,11,12,-12,21:06,21:06,21:30,5016,8,14,-52,0.8,,21,C2
2011,11,12,-439,17:54,18:32,19:58,5015,21,,,1.11,,71,
2011,11,12,-45,16:02,16:04,16:48,5014,17,,,,AR 1341,32,
2011,11,12,-21,13:02,13:02,13:36,5013,49,7,-4,0.1,AR 1341,26,
2011,11,12,-2,12:04,12:04,12:28,5012,3,,,,AR 1341,21,
2011,11,11,-8,18:24,18:24,18:48,5011,24,-13,45,0.75,AR 1344,21,
2011,11,11,-95,17:32,17:50,18:16,5010,44,8,36,0.6,AR 1339,31,C3
2011,11,11,-151,16:30,16:50,17:24,5009,64,-13,41,0.7,AR 1344,36,C6
2011,11,11,-35,15:24,15:28,15:56,5008,12,-15,42,0.72,AR 1344,25,
2011,11,11,-340,6:36,6:58,9:30,5007,150,-20,40,0.73,AR 1344,96,C3
2011,11,10,-142,21:04,21:26,22:14,5006,11,9,-29,0.5,AR 1341,44,
2011,11,10,-1,20:24,20:28,20:54,5005,1,,,,AR 1340,24,
2011,11,10,-72,17:52,17:54,18:38,5003,48,8,-30,0.5,AR 1341,32,C3
2011,11,10,-21,17:14,17:14,17:38,5002,11,8,-27,0.47,AR 1341,18,C3
2011,11,10,-25,12:00,12:12,12:28,5001,18,,,1.15,,23,
2011,11,10,-12,11:00,11:00,11:24,5000,7,30,24,0.58,AR 1339,21,B6
2011,11,10,-57,9:38,9:42,10:30,4999,25,,,,AR 1340,35,
2011,11,10,-32,6:48,6:52,7:32,4998,42,,,1.14,,31,
2011,11,10,-15,5:36,5:36,6:02,4997,17,,,,AR 1340,22,
2011,11,10,-109,4:44,4:56,5:30,4996,61,29,21,0.54,AR 1339,32,
2011,11,10,-74,1:46,1:48,2:52,4995,60,,,1.17,,42,C1
2011,11, 9,-89,18:48,19:14,19:40,4994,70,37,-23,0.65,AR 1343,35,B3
2011,11, 9,-147,18:04,18:06,18:44,4993,69,,,1.13,,29,
2011,11, 9,-33,16:18,16:22,17:12,4992,6,28,-35,0.67,AR 1343,36,
2011,11, 9,-955,11:44,13:26,15:46,4991,76,29,-42,0.74,AR 1343,130,M1
2011,11, 9,-44,8:16,8:16,8:44,4990,28,-25,-8,0.5,AR 1344,23,
2011,11, 9,-68,4:38,4:38,5:06,4988,42,-33,12,0.63,AR 1344,23,
2011,11, 9,-20,2:10,2:10,2:34,4987,23,28,7,0.43,AR 1339,21,
2011,11, 9,-48,0:12,0:16,1:00,4986,24,,,1.13,,33,
2011,11, 8,-314,10:50,11:22,12:36,4984,138,,,1.11,,62,
2011,11, 8,-1,4:10,4:10,4:34,4983,5,,,,AR 1338,21,
2011,11, 8,-33,1:12,1:14,1:42,4982,14,21,2,0.3,AR 1339,24,
2011,11, 7,-364,22:34,23:10,0:10,4981,44,31,38,0.71,,57,
2011,11, 7,-61,20:10,20:12,21:08,4980,113,,,1.07,,37,
2011,11, 7,-19,13:46,13:46,14:10,4979,13,-37,-12,0.68,AR 1338,21,
2011,11, 7,-467,3:26,4:20,5:00,4978,71,,,1.11,,56,
2011,11, 6,-63,5:26,5:30,5:56,4977,39,28,-31,0.63,AR 1339,24,
2011,11, 6,-1,4:14,4:18,4:42,4976,2,,,,AR 1337,23,B8
2011,11, 6,-3,2:12,2:14,2:52,4975,7,,,,AR 1337,29,B4
2011,11, 6,0,0:54,0:54,1:24,4974,0,,,,AR 1337,24,C3
2011,11, 5,-66,21:34,21:34,22:20,4973,11,-10,-17,0.38,AR 1338,32,M1
2011,11, 5,-1,12:46,12:48,13:14,4972,1,24,-37,0.66,AR 1339,23,
2011,11, 5,-70,11:18,11:22,11:56,4971,36,-43,-40,0.86,,28,M1
2011,11, 5,0,6:18,6:20,6:46,4970,0,,,,AR 1337,23,
2011,11, 5,0,5:46,5:46,6:10,4969,0,,,,AR 1337,21,
2011,11, 5,-7,4:52,4:54,5:20,4968,12,27,-43,0.74,AR 1339,23,
2011,11, 4,0,21:02,21:04,21:34,4966,0,,,,AR 1336,25,C7
2011,11, 4,-110,18:24,18:58,19:24,4965,79,35,-7,0.53,AR 1337,39,
2011,11, 4,-49,11:40,11:40,12:08,4964,46,20,28,0.53,AR 1335,23,
2011,11, 4,-305,0:08,1:02,1:36,4962,122,,,1.15,,53,C6
2011,11, 3,-33,21:16,21:16,21:50,4960,42,,,,AR 1336,26,B8
2011,11, 3,-3,20:34,20:34,21:02,4959,5,,,,AR 1336,22,M9
2011,11, 3,-11,14:56,15:02,15:32,4958,10,-19,-45,0.77,AR 1338,27,C3
2011,11, 2,-122,18:24,18:34,19:00,4957,74,,,1.15,,27,
2011,11, 1,-112,5:44,5:44,6:08,4956,40,19,-16,0.37,AR 1335,21,
2011,10,31,-18,5:30,5:30,5:54,4955,13,,,1.13,,21,C3
2011,10,29,-22,20:54,20:54,21:22,4954,23,,,1.13,,22,C1
2011,10,29,-29,14:46,14:46,15:10,4953,38,,,1.13,,21,C4
2011,10,29,-80,3:38,3:40,4:10,4952,28,20,-44,0.72,AR 1332,25,
2011,10,28,-220,16:56,17:08,17:46,4951,76,16,2,0.2,AR 1333,33,
2011,10,27,-100,16:36,16:40,17:16,4950,36,,,1.06,,29,
2011,10,26,-199,9:02,9:34,10:24,4948,26,20,27,0.52,AR 1324,50,
2011,10,25,-27,3:44,3:44,4:16,4947,46,,,1.01,,25,B5
2011,10,23,-25,11:40,11:42,12:20,4944,20,,,,AR 1324,29,C1
2011,10,23,-180,10:00,10:02,10:54,4943,116,,,1.11,,36,
2011,10,23,-10,9:30,9:30,9:54,4942,52,-24,15,0.55,AR 1327,21,
2011,10,23,-29,0:44,0:44,1:08,4941,24,,,,AR 1324,21,
2011,10,22,-74,21:06,21:06,21:30,4940,30,,,1.21,,21,C1
2011,10,22,-114,20:22,20:22,20:58,4939,47,,,1.23,,27,C1
2011,10,22,-55,15:12,15:14,16:02,4938,26,,,1.12,,34,C2
2011,10,22,-12,13:32,13:36,14:04,4937,23,,,1.14,,25,
2011,10,22,-30,12:44,12:52,13:28,4936,25,,,,AR 1328,31,
2011,10,22,"-1,220",10:02,10:24,11:26,4935,584,,,1.13,,51,
2011,10,22,-17,6:28,6:28,6:52,4934,8,,,1.14,,21,
2011,10,21,-118,13:04,13:18,13:58,4933,165,,,1.11,,36,M2
2011,10,21,-75,8:02,8:06,8:38,4932,142,,,1.13,,27,B5
2011,10,20,-248,3:16,3:22,4:02,4931,286,,,1.1,,32,M1
2011,10,19,-67,6:56,6:56,7:24,4930,44,1,46,0.72,AR 1319,23,
2011,10,19,-75,3:52,3:56,4:32,4929,71,,,1.09,,29,
2011,10,18,-179,7:36,7:46,8:30,4927,70,,,1.09,,36,
2011,10,17,-15,20:36,20:36,20:58,4926,10,2,24,0.41,AR 1319,20,
2011,10,17,-67,14:08,14:36,15:02,4925,106,-12,20,0.45,AR 1316,36,
2011,10,17,-207,11:34,11:40,12:44,4924,56,9,-12,0.21,AR 1321,44,C1
2011,10,17,-63,9:04,9:30,9:56,4923,50,,,1.05,,35,B7
2011,10,16,-69,15:14,15:16,16:18,4922,86,13,12,0.25,AR 1319,41,C5
2011,10,16,-109,14:22,14:42,15:06,4921,43,14,11,0.24,AR 1319,31,C2
2011,10,16,-76,13:20,13:26,13:58,4920,40,11,-22,0.38,AR 1321,28,
2011,10,16,-664,11:12,11:24,13:02,4919,107,10,-28,0.48,AR 1321,64,
2011,10,16,-64,10:42,10:42,11:08,4918,37,13,12,0.24,AR 1319,22,
2011,10,16,-68,7:08,7:14,7:40,4917,55,30,58,0.87,AR 1318,25,C1
2011,10,15,-13,20:50,20:50,21:18,4916,23,,,1.07,,22,C3
2011,10,15,-55,12:46,12:46,13:16,4913,56,-19,54,0.87,AR 1320,24,B5
2011,10,15,-84,12:02,12:18,12:42,4912,33,-10,58,0.88,AR 1313,29,B5
2011,10,15,-378,10:58,11:26,11:56,4911,161,-13,56,0.87,AR 1313,38,B7
2011,10,15,-391,4:24,4:32,5:42,4910,127,23,36,0.63,AR 1318,48,C1
2011,10,14,-52,19:44,19:58,20:28,4909,47,,,1.07,,31,C1
2011,10,14,-24,18:30,18:30,18:54,4908,80,-23,-26,0.63,AR 1317,21,
2011,10,14,-69,13:22,13:22,13:50,4907,71,-19,-31,0.65,AR 1317,23,
2011,10,14,-18,6:36,6:36,7:02,4906,14,,,,AR 1316,22,B8
2011,10,14,-57,5:26,5:26,5:54,4905,11,-19,-30,0.63,AR 1316,23,B4
2011,10,13,-72,20:54,20:56,21:22,4903,126,25,-21,0.47,AR 1314,22,
2011,10,13,-20,14:50,15:02,15:28,4902,22,-14,39,0.7,AR 1313,28,B8
2011,10,13,-33,13:44,13:50,14:16,4901,81,-19,36,0.7,AR 1313,25,
2011,10,13,-283,11:38,11:46,12:56,4900,48,-10,33,0.6,AR 1313,48,
